audio_waves,samplerate,bit_lengths,seconds_length
[0.0003789  0.00037406 0.00038586 ... 0.00098439 0.0012228  0.        ],22050,135830,6.160090702947846
[0.00437823 0.00521129 0.0043379  ... 0.01671019 0.02393706 0.        ],22050,142004,6.440090702947846
"[-0.00361805 -0.00179842  0.00194756 ... -0.01438531 -0.01405446
  0.        ]",22050,92612,4.200090702947846
"[ 0.03140001  0.03408232  0.02656427 ... -0.04030033 -0.04478456
  0.        ]",22050,243434,11.040090702947845
"[-0.00503534 -0.0039071   0.00057032 ... -0.00863386 -0.02719073
  0.        ]",22050,168464,7.6400907029478455
"[-0.00766297 -0.0076096  -0.00412584 ... -0.00041312 -0.00839925
  0.        ]",22050,87320,3.960090702947846
"[-0.0005084   0.00134926 -0.00370838 ... -0.01802703 -0.01074048
  0.        ]",22050,114662,5.200090702947846
"[ 0.00969284  0.05578917  0.07585438 ... -0.01941709 -0.02090732
  0.        ]",22050,126128,5.720090702947846
"[-0.00228995 -0.00240222 -0.00167615 ... -0.00016848  0.00093334
  0.        ]",22050,99668,4.520090702947845
"[ 0.01722333  0.02961609  0.03884265 ... -0.02918913 -0.03001568
  0.        ]",22050,362504,16.440090702947845
"[ 0.00426117  0.00478372  0.00378498 ... -0.0120019  -0.00721024
  0.        ]",22050,90848,4.120090702947846
"[ 0.00769988  0.00511376 -0.00342965 ...  0.02169893  0.00904039
  0.        ]",22050,225794,10.240090702947846
"[-7.96269346e-03 -2.75694560e-02 -4.72272933e-02 ...  5.64556976e-05
 -1.01248836e-04  0.00000000e+00]",22050,246080,11.160090702947846
"[ 0.0345287   0.041893    0.03760907 ... -0.00613851  0.00245433
  0.        ]",22050,100550,4.5600907029478455
[0.03703954 0.04703893 0.04693051 ... 0.0357084  0.02972728 0.        ],22050,246962,11.200090702947845
"[ 0.01289257  0.00133629 -0.02050609 ...  0.01710227  0.03641834
  0.        ]",22050,89084,4.040090702947846
"[ 2.86113427e-05 -2.62634392e-04  1.08508386e-04 ...  1.76753930e-03
 -5.83847985e-03  0.00000000e+00]",22050,150824,6.840090702947846
[0.01200467 0.01267228 0.00942308 ... 0.07465255 0.06503426 0.        ],22050,134948,6.120090702947846
"[-0.03497978 -0.0391598  -0.02807132 ...  0.04532419  0.03674503
  0.        ]",22050,242552,11.000090702947846
[0.00310928 0.00381533 0.00407324 ... 0.00572613 0.00341774 0.        ],22050,575066,26.080090702947846
[0.01581429 0.01744271 0.01529244 ... 0.0024197  0.00243576 0.        ],22050,153470,6.960090702947846
"[-0.0016388  -0.00101554 -0.00033746 ... -0.07186899 -0.06696633
  0.        ]",22050,164054,7.440090702947846
[0.00467477 0.00559989 0.00406996 ... 0.03725744 0.05072684 0.        ],22050,233732,10.600090702947846
[0.11416178 0.12576039 0.09788559 ... 0.00225925 0.00043959 0.        ],22050,97022,4.400090702947846
"[-0.00178527 -0.00210318 -0.00163482 ... -0.00115006 -0.00037795
  0.        ]",22050,116426,5.280090702947846
"[ 0.00757586  0.0140456   0.01965696 ... -0.00096068 -0.00058393
  0.        ]",22050,259310,11.760090702947846
"[-0.00818207 -0.00819572 -0.00657534 ... -0.00635674 -0.00586495
  0.        ]",22050,387200,17.560090702947846
"[-0.00107513 -0.00124729 -0.00114138 ...  0.0414523   0.03813026
  0.        ]",22050,156998,7.120090702947846
"[ 0.0825133   0.08881044  0.06928597 ... -0.00755417 -0.01104678
  0.        ]",22050,127892,5.800090702947846
"[ 0.01444681  0.01506251  0.01106112 ... -0.0060027  -0.0103196
  0.        ]",22050,116426,5.280090702947846
"[-0.00292889 -0.0034339  -0.00256589 ... -0.01323027 -0.00771963
  0.        ]",22050,234614,10.640090702947846
"[-0.00118551 -0.00126938 -0.00089418 ...  0.00041685  0.00012317
  0.        ]",22050,156998,7.120090702947846
"[-0.00439643  0.05729708  0.03122394 ... -0.10940867 -0.07785778
  0.        ]",22050,143768,6.520090702947845
"[ 0.03065073  0.02399843  0.00578564 ... -0.0118067  -0.01417782
  0.        ]",22050,91730,4.160090702947846
"[ 0.03175211  0.03954882  0.03581272 ... -0.06845518 -0.07129279
  0.        ]",22050,203744,9.240090702947846
"[-0.00049833 -0.00041095 -0.00025086 ...  0.00215325 -0.00639689
  0.        ]",22050,168464,7.6400907029478455
[0.00129114 0.00192988 0.00275038 ... 0.01111747 0.01397305 0.        ],22050,114662,5.200090702947846
"[-1.2937573e-03 -1.1124244e-03  2.5365938e-05 ... -1.5528099e-01
 -1.3881548e-01  0.0000000e+00]",22050,126128,5.720090702947846
"[ 0.03478055  0.06837063  0.09383462 ... -0.00423473  0.00050989
  0.        ]",22050,139358,6.320090702947846
"[-0.01548764 -0.00772396  0.00580071 ...  0.04204913  0.03881434
  0.        ]",22050,94376,4.280090702947846
"[ 0.00192426  0.00251719  0.00269672 ... -0.00515686 -0.00538709
  0.        ]",22050,139358,6.320090702947846
"[-0.0241334  -0.02743708 -0.02275568 ...  0.02065137  0.01851229
  0.        ]",22050,127892,5.800090702947846
"[-0.02892255 -0.03309648 -0.02063131 ...  0.02938551  0.01938605
  0.        ]",22050,138476,6.280090702947846
"[ 0.01234068  0.01286796  0.0093989  ... -0.03352594 -0.01054897
  0.        ]",22050,122600,5.5600907029478455
"[-0.00874261 -0.01090112 -0.00885953 ... -0.00081012  0.00354218
  0.        ]",22050,197570,8.960090702947845
"[-0.00281454  0.00147166  0.01266024 ... -0.00049448 -0.00059239
  0.        ]",22050,107606,4.880090702947846
[0.0064498  0.0065305  0.0054443  ... 0.04496073 0.06557502 0.        ],22050,93494,4.240090702947846
"[-0.00767189 -0.00361035  0.00248164 ...  0.0052959   0.00056726
  0.        ]",22050,155234,7.040090702947846
[0.01687617 0.02981408 0.03720288 ... 0.0007272  0.00117931 0.        ],22050,101432,4.6000907029478455
"[-0.01181776  0.00197816  0.02101393 ... -0.00800236 -0.0074013
  0.        ]",22050,87320,3.960090702947846
[0.02084472 0.02312276 0.02262586 ... 0.00544293 0.00467567 0.        ],22050,951680,43.16009070294785
"[ 0.          0.          0.         ... -0.03876116 -0.03625635
  0.        ]",22050,130538,5.920090702947846
[0.00022972 0.00025313 0.00028129 ... 0.00049898 0.00036415 0.        ],22050,448058,20.320090702947844
[0.02217854 0.0431564  0.06133665 ... 0.0570843  0.05968659 0.        ],22050,141122,6.400090702947846
"[-0.06644383 -0.07334884 -0.05971335 ...  0.05748357  0.04783915
  0.        ]",22050,119072,5.400090702947846
"[-0.00030213 -0.00033957 -0.00025744 ... -0.06997471 -0.06889485
  0.        ]",22050,88202,4.000090702947846
"[-0.00066956 -0.00082715 -0.00092532 ...  0.00824509  0.00347578
  0.        ]",22050,97904,4.440090702947846
"[-0.02399076 -0.02574645 -0.01340769 ... -0.14981762 -0.13447104
  0.        ]",22050,169346,7.680090702947846
"[-0.00958856 -0.01167281 -0.01246247 ... -0.00613539 -0.00530178
  0.        ]",22050,130538,5.920090702947846
"[ 0.00882977  0.01061609  0.00947956 ... -0.05398661 -0.04300598
  0.        ]",22050,111134,5.040090702947846
"[-0.06619118 -0.0497545   0.02148311 ... -0.02061231 -0.02027802
  0.        ]",22050,128774,5.840090702947846
"[-0.00183003 -0.00169951 -0.0008669  ...  0.09898548  0.07778839
  0.        ]",22050,110252,5.000090702947846
"[ 0.00593036  0.0073126   0.00661771 ... -0.00649524 -0.00201151
  0.        ]",22050,1293014,58.640090702947845
"[-0.00212666 -0.00247226 -0.00230423 ...  0.00163495  0.00226137
  0.        ]",22050,447176,20.280090702947845
"[ 0.00366062  0.00425719  0.00378997 ... -0.00028336  0.00230136
  0.        ]",22050,249608,11.320090702947846
"[ 0.03129331  0.0306416   0.01893032 ... -0.01223789 -0.01049698
  0.        ]",22050,171992,7.800090702947846
"[ 0.02258333  0.02522397  0.02056911 ... -0.01469862 -0.01499269
  0.        ]",22050,90848,4.120090702947846
[0.05785068 0.04379272 0.01081152 ... 0.00136545 0.07360611 0.        ],22050,96140,4.360090702947846
[0.07294181 0.07403798 0.04996834 ... 0.01366426 0.00616168 0.        ],22050,106724,4.840090702947846
"[-0.06048776 -0.07820524 -0.05604438 ... -0.001621    0.0246564
  0.        ]",22050,175520,7.960090702947846
"[ 0.0026996   0.00383415  0.00375363 ... -0.0493536  -0.04615973
  0.        ]",22050,97022,4.400090702947846
"[-0.03280319 -0.03508774 -0.02150163 ... -0.000193    0.00981651
  0.        ]",22050,94376,4.280090702947846
"[-0.00083071 -0.001638   -0.00152629 ...  0.02856503  0.02605242
  0.        ]",22050,136712,6.200090702947846
"[-0.07768417 -0.08432535 -0.0543358  ...  0.0273842   0.02108821
  0.        ]",22050,138476,6.280090702947846
"[-0.00145573 -0.00135563 -0.00066246 ... -0.00271066  0.00029721
  0.        ]",22050,107606,4.880090702947846
"[-0.06104877 -0.08878406 -0.14108162 ...  0.03126695  0.02143922
  0.        ]",22050,109370,4.960090702947846
[0.17766736 0.13915199 0.03399313 ... 0.04943031 0.03803207 0.        ],22050,157880,7.160090702947846
"[-0.00235694 -0.00269952 -0.00172702 ...  0.00186874  0.00144372
  0.        ]",22050,105842,4.800090702947846
"[-0.00483758 -0.00850341 -0.00283717 ...  0.00227185 -0.00713931
  0.        ]",22050,214328,9.720090702947846
"[ 0.07338993  0.07270975  0.02108314 ... -0.02850255 -0.02941528
  0.        ]",22050,396020,17.960090702947845
"[ 0.06624864  0.07917451  0.07350061 ... -0.07081282 -0.06171095
  0.        ]",22050,327224,14.840090702947846
"[ 0.01845501  0.01951162  0.0166182  ... -0.05424815 -0.02684212
  0.        ]",22050,121718,5.520090702947845
"[ 0.00045548  0.00060583  0.00066131 ... -0.03031973 -0.02443693
  0.        ]",22050,253136,11.480090702947846
"[-0.01472502 -0.0139983  -0.01033614 ...  0.12506291  0.11591011
  0.        ]",22050,92612,4.200090702947846
"[ 0.00411039  0.00492039  0.00508444 ... -0.0001198   0.0031342
  0.        ]",22050,119072,5.400090702947846
"[-0.00967708 -0.01086352 -0.0084696  ... -0.04265602  0.00326778
  0.        ]",22050,151706,6.880090702947846
"[ 7.9454941e-05  7.9185796e-05 -4.2886130e-04 ... -1.4317425e-02
 -1.4702158e-02  0.0000000e+00]",22050,120836,5.480090702947845
"[ 0.00404518  0.00473599  0.00424015 ... -0.00186779 -0.00175467
  0.        ]",22050,181694,8.240090702947846
"[-0.00714688 -0.00891417 -0.00765657 ...  0.01430731  0.01388872
  0.        ]",22050,213446,9.680090702947846
"[ 0.00140367  0.00321806  0.00629655 ... -0.00390675 -0.00269106
  0.        ]",22050,129656,5.880090702947846
"[-0.04164015 -0.04704376 -0.04057289 ...  0.0007454  -0.00918042
  0.        ]",22050,115544,5.240090702947846
"[-0.00097768  0.00119076  0.00364934 ... -0.0049784  -0.00412858
  0.        ]",22050,89084,4.040090702947846
"[-0.01097204 -0.01691184 -0.03076209 ... -0.00680574 -0.01473673
  0.        ]",22050,156998,7.120090702947846
"[ 0.00177289  0.00147889  0.00321633 ... -0.00162948 -0.00130856
  0.        ]",22050,239906,10.880090702947847
[0.03734613 0.04369514 0.03893308 ... 0.03956826 0.02991115 0.        ],22050,241670,10.960090702947845
"[-0.02104385 -0.02701364 -0.02999521 ...  0.12965149  0.10651229
  0.        ]",22050,91730,4.160090702947846
[0.00811726 0.0092951  0.00796586 ... 0.00364727 0.00368087 0.        ],22050,134948,6.120090702947846
"[-0.00400173 -0.00409996 -0.00199096 ...  0.01681369  0.01669788
  0.        ]",22050,302528,13.720090702947846
"[-0.02137167 -0.02122394 -0.01076382 ... -0.04651944 -0.03400738
  0.        ]",22050,105842,4.800090702947846
[0.00844423 0.0095091  0.007775   ... 0.11951979 0.11695857 0.        ],22050,100550,4.5600907029478455
"[ 0.01878099  0.02045649  0.01570562 ... -0.01439173 -0.01262787
  0.        ]",22050,88202,4.000090702947846
"[-0.06607323 -0.08019053 -0.07345545 ... -0.05594767 -0.05061487
  0.        ]",22050,171992,7.800090702947846
"[ 0.0004957   0.00117345  0.00164117 ... -0.00801631 -0.00548595
  0.        ]",22050,433064,19.640090702947845
[0.01511496 0.01441494 0.0116171  ... 0.00791022 0.00907174 0.        ],22050,118190,5.360090702947846
"[-0.00335087  0.0042515   0.01029989 ...  0.00469855  0.00626862
  0.        ]",22050,291944,13.240090702947846
"[-0.02942677 -0.0263811  -0.02466795 ... -0.04325028 -0.04050847
  0.        ]",22050,97022,4.400090702947846
"[-0.12214259 -0.13673772 -0.11131218 ...  0.03325581  0.03021789
  0.        ]",22050,293708,13.320090702947846
"[-0.06896785 -0.06236947 -0.0104127  ...  0.20515081  0.16002351
  0.        ]",22050,109370,4.960090702947846
"[-0.02621885 -0.02697822 -0.0196548  ... -0.00024189  0.00040584
  0.        ]",22050,120836,5.480090702947845
"[ 0.0033782   0.00499215  0.00631668 ... -0.00143795 -0.00219883
  0.        ]",22050,115544,5.240090702947846
"[-0.01362294 -0.01377225 -0.01075154 ...  0.02797574  0.02342959
  0.        ]",22050,175520,7.960090702947846
[0.00656856 0.00627464 0.00372219 ... 0.22502501 0.2033713  0.        ],22050,779690,35.36009070294784
[0.00707512 0.00832276 0.00747253 ... 0.09067536 0.08027729 0.        ],22050,101432,4.6000907029478455
"[ 0.08337998  0.11212882  0.10062326 ... -0.02040347 -0.00568753
  0.        ]",22050,274304,12.440090702947845
"[ 0.12217332  0.13650434  0.11699393 ... -0.28001416 -0.23256779
  0.        ]",22050,119072,5.400090702947846
"[-0.00744361 -0.00786018 -0.00512764 ...  0.01791108  0.01475299
  0.        ]",22050,92612,4.200090702947846
"[-0.02583501 -0.02878878 -0.02309988 ...  0.0292011   0.02907557
  0.        ]",22050,323696,14.680090702947846
[0.1135789  0.12323975 0.09398133 ... 0.01519853 0.0114156  0.        ],22050,102314,4.6400907029478455
"[ 0.06284764  0.0969965   0.10465278 ... -0.00980712 -0.00949115
  0.        ]",22050,138476,6.280090702947846
"[ 0.03567695  0.00344967 -0.0441293  ... -0.01805802 -0.02692427
  0.        ]",22050,143768,6.520090702947845
"[-0.01156837 -0.01393192 -0.01324206 ... -0.00370851  0.00048725
  0.        ]",22050,100550,4.5600907029478455
"[-0.04625409 -0.05831181 -0.05791367 ... -0.01686964 -0.0140564
  0.        ]",22050,201098,9.120090702947845
"[-0.00696794 -0.00871968  0.00011391 ...  0.00855729  0.00556823
  0.        ]",22050,178166,8.080090702947846
"[ 0.          0.          0.         ... -0.00379204 -0.01231893
  0.        ]",22050,159644,7.240090702947846
"[-0.04797363  0.0947322   0.2082665  ...  0.00181986  0.00219713
  0.        ]",22050,125246,5.680090702947846
"[-0.04121969 -0.03413629 -0.01428347 ...  0.05263082 -0.00095524
  0.        ]",22050,195806,8.880090702947847
"[-0.00036522  0.00024077  0.00130761 ... -0.01345263 -0.02245313
  0.        ]",22050,97022,4.400090702947846
[0.00302594 0.00206648 0.00149253 ... 0.04032509 0.03570935 0.        ],22050,179048,8.120090702947845
"[ 0.03108438  0.01384085 -0.02272065 ... -0.09392548 -0.07995705
  0.        ]",22050,269012,12.200090702947845
"[-0.010593   -0.01243297 -0.01102702 ...  0.0007911   0.00030548
  0.        ]",22050,142004,6.440090702947846
"[ 0.02720767  0.03000618  0.02616783 ... -0.03048355 -0.03123718
  0.        ]",22050,147296,6.680090702947846
[0.00042386 0.00070335 0.0005087  ... 0.05352976 0.04432149 0.        ],22050,87320,3.960090702947846
"[-0.01903532 -0.01961571 -0.01434353 ...  0.00207657  0.00271508
  0.        ]",22050,576830,26.160090702947844
[0.0154001  0.01745884 0.01503678 ... 0.05000671 0.04859445 0.        ],22050,177284,8.040090702947845
[0.04155191 0.03693784 0.01578167 ... 0.00129327 0.00076652 0.        ],22050,127010,5.760090702947846
"[ 4.9562564e-06 -2.2731033e-04 -2.1843158e-05 ... -2.5806217e-03
 -2.4506932e-03  0.0000000e+00]",22050,129656,5.880090702947846
"[ 0.02332556  0.00701612 -0.00134694 ... -0.00654864 -0.00545967
  0.        ]",22050,97904,4.440090702947846
"[-0.00570498 -0.00303027 -0.00012275 ... -0.00179781 -0.00164434
  0.        ]",22050,215210,9.760090702947846
"[ 0.00491601  0.01872627  0.01334731 ... -0.01088678 -0.01100981
  0.        ]",22050,133184,6.040090702947846
"[ 6.1943872e-05  5.0167426e-05 -5.7265825e-06 ... -2.0266463e-04
 -3.4435713e-04  0.0000000e+00]",22050,115544,5.240090702947846
"[ 0.0116118  -0.02307473 -0.06934741 ... -0.06854603 -0.06586167
  0.        ]",22050,112016,5.080090702947846
"[-0.0063095  -0.00697338 -0.00552791 ... -0.01301983 -0.01074341
  0.        ]",22050,140240,6.360090702947846
"[-0.00216609 -0.00278321 -0.00259395 ...  0.00087579  0.00107546
  0.        ]",22050,233732,10.600090702947846
[0.00281829 0.00311618 0.00217791 ... 0.0049339  0.00120263 0.        ],22050,145532,6.6000907029478455
"[ 0.1107764   0.12050252  0.09470997 ... -0.01149239 -0.01102543
  0.        ]",22050,467462,21.200090702947847
"[-0.00296801 -0.00321523 -0.0025968  ... -0.03692853 -0.03213363
  0.        ]",22050,203744,9.240090702947846
"[-0.03346805 -0.04638245 -0.03810295 ... -0.03035493 -0.0244677
  0.        ]",22050,135830,6.160090702947846
"[-0.07883533 -0.08262128 -0.05960981 ...  0.03784866  0.03825911
  0.        ]",22050,171110,7.760090702947846
"[ 0.02057235  0.04084863  0.05221984 ... -0.04454893 -0.06690861
  0.        ]",22050,144650,6.5600907029478455
"[-0.02644806 -0.00812888  0.02315847 ... -0.07095931 -0.05923409
  0.        ]",22050,203744,9.240090702947846
"[-0.00070933 -0.00205101 -0.00166511 ... -0.07829892 -0.06987656
  0.        ]",22050,88202,4.000090702947846
"[ 0.00039703 -0.00017059 -0.00068682 ... -0.09872621 -0.08361166
  0.        ]",22050,90848,4.120090702947846
"[ 0.14600706  0.13958284  0.07520217 ... -0.05917259 -0.05690663
  0.        ]",22050,98786,4.480090702947845
"[ 0.02436259  0.02348682  0.00976133 ... -0.01306316 -0.0123129
  0.        ]",22050,89084,4.040090702947846
"[ 0.07089626  0.07833441  0.05846541 ... -0.074737   -0.06236854
  0.        ]",22050,92612,4.200090702947846
"[ 0.00390688  0.00367816  0.00115982 ... -0.00413235 -0.0048474
  0.        ]",22050,94376,4.280090702947846
"[-0.01928635 -0.01834025 -0.01281285 ...  0.04480498  0.0318782
  0.        ]",22050,231086,10.480090702947846
[0.00938232 0.00857527 0.00578195 ... 0.07933511 0.08167322 0.        ],22050,120836,5.480090702947845
"[ 0.05537649  0.06233023  0.05295741 ... -0.01864424 -0.01114139
  0.        ]",22050,136712,6.200090702947846
"[ 0.0014484  -0.0015779  -0.00071746 ... -0.00043377  0.00393072
  0.        ]",22050,108488,4.920090702947846
"[ 0.02272009  0.02246816  0.01551346 ... -0.01947643 -0.00902685
  0.        ]",22050,150824,6.840090702947846
[0.0026041  0.00298337 0.00280097 ... 0.05516062 0.05387381 0.        ],22050,295472,13.400090702947846
"[-0.06948297 -0.09043    -0.08661114 ... -0.00466395 -0.00426458
  0.        ]",22050,393374,17.840090702947847
"[ 0.04122932  0.04537123  0.03686549 ... -0.01326372 -0.01520557
  0.        ]",22050,299882,13.600090702947846
"[-0.02557982 -0.02736948 -0.0220966  ... -0.04786944  0.00622039
  0.        ]",22050,131420,5.960090702947846
[0.01782918 0.01328041 0.00223921 ... 0.00516009 0.00527494 0.        ],22050,100550,4.5600907029478455
"[-0.0153206   0.09575304  0.20881754 ...  0.06819443  0.040537
  0.        ]",22050,151706,6.880090702947846
[0.00356217 0.00180666 0.00037273 ... 0.0331783  0.02756016 0.        ],22050,119954,5.440090702947846
"[-0.00222466 -0.00258457 -0.00228538 ...  0.04587441  0.0373578
  0.        ]",22050,100550,4.5600907029478455
"[ 0.04438339  0.01506523 -0.02236029 ... -0.04129145 -0.0336385
  0.        ]",22050,500978,22.720090702947846
"[-0.00319852 -0.00516103 -0.00507696 ...  0.11255366  0.11527841
  0.        ]",22050,165818,7.520090702947845
[0.00087338 0.00096066 0.00040652 ... 0.02194357 0.01914289 0.        ],22050,104078,4.720090702947846
"[ 0.01396107 -0.01644146 -0.02182568 ... -0.00307747 -0.00247168
  0.        ]",22050,96140,4.360090702947846
"[5.8718451e-04 3.9109151e-04 4.2205895e-05 ... 1.2905115e-02 6.4788563e-03
 0.0000000e+00]",22050,142886,6.480090702947845
[0.07371268 0.11077042 0.12589633 ... 0.06405535 0.0529051  0.        ],22050,217856,9.880090702947847
"[-0.00601326 -0.00663372 -0.0054875  ... -0.14305864 -0.12438774
  0.        ]",22050,87320,3.960090702947846
[0.02546465 0.04086518 0.05438163 ... 0.08480043 0.08307935 0.        ],22050,100550,4.5600907029478455
[0.00239085 0.0029763  0.00264003 ... 0.00042712 0.01770988 0.        ],22050,109370,4.960090702947846
"[-0.00744402 -0.01192122 -0.01353101 ... -0.054354   -0.018456
  0.        ]",22050,366032,16.600090702947846
"[-0.00245025 -0.00264986 -0.00193108 ...  0.00099006  0.00064955
  0.        ]",22050,90848,4.120090702947846
"[-0.13601242 -0.1517746  -0.11396454 ...  0.06118843  0.05412577
  0.        ]",22050,89966,4.080090702947846
[0.08726311 0.10039232 0.08952502 ... 0.06703807 0.06000775 0.        ],22050,133184,6.040090702947846
[0.00172402 0.00390589 0.00588272 ... 0.00548761 0.00487989 0.        ],22050,88202,4.000090702947846
"[-0.06323201 -0.06151902 -0.04084303 ...  0.10917234  0.08220141
  0.        ]",22050,396020,17.960090702947845
"[ 0.01890733  0.01707371  0.00837105 ... -0.00330154 -0.00276728
  0.        ]",22050,159644,7.240090702947846
[0.02049977 0.01735103 0.01031228 ... 0.19148876 0.170174   0.        ],22050,177284,8.040090702947845
"[-0.02221934  0.02115254  0.04549584 ...  0.04114955  0.02815535
  0.        ]",22050,112016,5.080090702947846
"[-0.01575022 -0.01719671 -0.01344369 ...  0.01755518  0.01454235
  0.        ]",22050,355448,16.120090702947845
"[-0.01601961 -0.01770417 -0.01394035 ... -0.01523448 -0.01125183
  0.        ]",22050,89966,4.080090702947846
[0.03473172 0.02479302 0.02501298 ... 0.00184609 0.00263646 0.        ],22050,90848,4.120090702947846
"[-0.00475403 -0.00542311 -0.00461716 ...  0.00053995  0.00053627
  0.        ]",22050,115544,5.240090702947846
"[-0.0219075  -0.05105319 -0.06615677 ...  0.00802258  0.00666207
  0.        ]",22050,203744,9.240090702947846
"[-0.00148471 -0.00160052 -0.00122042 ... -0.03363122 -0.03379583
  0.        ]",22050,122600,5.5600907029478455
"[-0.01772863 -0.01883373 -0.01300538 ... -0.02068371 -0.03429679
  0.        ]",22050,284006,12.880090702947847
[0.02100005 0.02197543 0.01475475 ... 0.00550554 0.00877953 0.        ],22050,325460,14.760090702947846
"[-0.00959628 -0.00757336 -0.00163257 ... -0.00504733 -0.00721877
  0.        ]",22050,217856,9.880090702947847
"[-0.08300348 -0.19360852 -0.23829937 ...  0.0163107   0.02233171
  0.        ]",22050,112898,5.120090702947846
"[ 0.00023331  0.00045431  0.0001988  ... -0.00905155 -0.004792
  0.        ]",22050,469226,21.280090702947845
"[ 0.05008535  0.0578398   0.05015318 ... -0.00587723 -0.00674591
  0.        ]",22050,127010,5.760090702947846
"[ 0.00035924  0.00905922  0.01718103 ... -0.00798653 -0.00894178
  0.        ]",22050,138476,6.280090702947846
[0.00571309 0.00676491 0.00613246 ... 0.07776483 0.06229724 0.        ],22050,170228,7.720090702947846
"[-0.01613865 -0.03032469 -0.03522229 ... -0.00632216 -0.00326064
  0.        ]",22050,99668,4.520090702947845
"[-9.9845591e-04 -7.1930606e-03 -1.5774744e-02 ...  1.9875043e-03
  3.8490507e-05  0.0000000e+00]",22050,88202,4.000090702947846
"[-2.4111742e-04 -2.7839551e-04  1.1523780e-04 ... -1.5979353e-01
 -1.3768299e-01  0.0000000e+00]",22050,216092,9.800090702947847
"[-0.15867966 -0.1936562  -0.1720004  ...  0.00583527 -0.00792838
  0.        ]",22050,116426,5.280090702947846
"[-0.0925399  -0.06029351  0.00146516 ... -0.02651754 -0.03649893
  0.        ]",22050,237260,10.760090702947846
"[ 0.04905016 -0.00317449  0.07167093 ...  0.17505074  0.14199245
  0.        ]",22050,112898,5.120090702947846
"[-0.02871101 -0.02706935 -0.01261247 ...  0.05557472  0.0454545
  0.        ]",22050,146414,6.6400907029478455
[0.00928359 0.01187362 0.01056288 ... 0.05491243 0.02028037 0.        ],22050,279596,12.680090702947846
"[ 0.00112927  0.00095247 -0.00055582 ...  0.01518386  0.00875631
  0.        ]",22050,276950,12.560090702947846
"[-0.01002656 -0.01030588 -0.0064594  ... -0.01251188 -0.01030569
  0.        ]",22050,102314,4.6400907029478455
[0.05274468 0.08778779 0.09017819 ... 0.00299039 0.0025813  0.        ],22050,199334,9.040090702947845
[0.0056893  0.00740518 0.00743454 ... 0.00559889 0.00206767 0.        ],22050,134948,6.120090702947846
"[-0.02776744 -0.04751132 -0.07408945 ...  0.002831   -0.00099676
  0.        ]",22050,95258,4.320090702947846
"[ 1.0925154e-02 -1.0975719e-05 -1.3471186e-02 ...  1.2096875e-02
  1.2644095e-02  0.0000000e+00]",22050,137594,6.240090702947846
"[-0.01518347 -0.0157528  -0.0119579  ... -0.00889467 -0.00758092
  0.        ]",22050,218738,9.920090702947846
"[-0.0005994  -0.0008267  -0.00082428 ...  0.00985591  0.00794937
  0.        ]",22050,294590,13.360090702947845
"[-0.00086455 -0.00248657 -0.00337351 ... -0.00322697 -0.00200938
  0.        ]",22050,109370,4.960090702947846
"[-0.00164987 -0.00155417 -0.0029338  ...  0.00182734  0.00932421
  0.        ]",22050,142004,6.440090702947846
"[-1.3862485e-03 -1.3857277e-03 -1.1137235e-03 ... -3.2696829e-04
 -2.7869810e-05  0.0000000e+00]",22050,204626,9.280090702947845
"[-0.00123148 -0.0033159  -0.00233679 ... -0.00243252 -0.00021714
  0.        ]",22050,91730,4.160090702947846
"[-0.00171926 -0.00203185 -0.00198555 ...  0.01415618  0.00765123
  0.        ]",22050,107606,4.880090702947846
"[-0.00414814 -0.00653274 -0.00558869 ... -0.00393303 -0.00368995
  0.        ]",22050,495686,22.480090702947845
"[-0.00142074 -0.00232392 -0.00237729 ... -0.0157696  -0.01437124
  0.        ]",22050,118190,5.360090702947846
"[-0.00384936  0.00778434  0.01074265 ... -0.01708936 -0.01134936
  0.        ]",22050,130538,5.920090702947846
"[-0.06554982 -0.05468237 -0.01469398 ... -0.02999317 -0.02702327
  0.        ]",22050,103196,4.680090702947846
"[ 0.00174075 -0.00050021 -0.00524302 ...  0.00986954  0.00934745
  0.        ]",22050,261074,11.840090702947846
"[ 0.01469771  0.00977797  0.01210944 ... -0.00419968 -0.00583822
  0.        ]",22050,130538,5.920090702947846
[0.06108738 0.0676059  0.05224047 ... 0.00604542 0.00797472 0.        ],22050,390728,17.720090702947846
"[-0.00451285 -0.00515163 -0.00449807 ...  0.3090359   0.30222234
  0.        ]",22050,88202,4.000090702947846
"[-0.03256961 -0.03781747 -0.02956507 ... -0.03424726 -0.02647077
  0.        ]",22050,113780,5.160090702947846
"[-0.01605674 -0.01958551 -0.01882057 ...  0.01104038 -0.00367546
  0.        ]",22050,113780,5.160090702947846
"[-0.00356513 -0.00313721 -0.00212234 ...  0.00067056 -0.00383714
  0.        ]",22050,291944,13.240090702947846
"[-0.02641427 -0.03417484 -0.03172567 ... -0.04192951 -0.03806039
  0.        ]",22050,514208,23.320090702947844
"[-0.01111062 -0.00789807 -0.00102114 ...  0.06706225  0.06592572
  0.        ]",22050,120836,5.480090702947845
"[ 0.01171564 -0.00319088 -0.02738972 ... -0.01425586 -0.01145856
  0.        ]",22050,87320,3.960090702947846
"[ 0.14144644  0.15590912  0.12659164 ...  0.00467601 -0.00180637
  0.        ]",22050,117308,5.320090702947846
